#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
448,Jared Rhoden,DET,14,14.1,3.2,1.2,3.1,0.386,0.4,1.4,0.25,0.4,0.4,1.0,0.8,1.9,2.6,0.3,0.3,0.1,0.2,1.6
449,Christian Koloko,TOR,58,13.8,3.1,1.2,2.6,0.48,0.0,0.2,0.083,0.6,1.0,0.627,1.4,1.5,2.9,0.5,0.4,1.0,0.3,2.2
450,Max Christie,LAL,41,12.5,3.1,1.1,2.6,0.415,0.6,1.5,0.419,0.3,0.4,0.875,0.2,1.7,1.8,0.5,0.2,0.2,0.3,0.8
451,Jordan Hall,SAS,9,9.1,3.1,1.0,3.1,0.321,0.3,1.7,0.2,0.8,1.0,0.778,0.3,1.0,1.3,1.2,0.1,0.0,0.8,0.7
452,Richaun Holmes,SAC,42,8.3,3.1,1.3,2.1,0.618,0.1,0.2,0.625,0.4,0.5,0.789,0.7,1.2,1.9,0.2,0.1,0.3,0.3,1.2
453,Josh Minott,MIN,15,6.4,3.1,1.2,2.4,0.5,0.1,0.4,0.333,0.5,0.5,1.0,0.3,1.3,1.7,0.3,0.3,0.4,0.2,0.7
454,Robin Lopez,CLE,37,8.1,3.0,1.3,2.0,0.64,0.1,0.1,0.5,0.4,0.5,0.778,0.6,0.8,1.4,0.5,0.1,0.2,0.7,1.2
455,Usman Garuba,HOU,75,12.9,3.0,1.1,2.4,0.486,0.3,0.8,0.407,0.4,0.6,0.617,1.6,2.5,4.1,0.9,0.6,0.4,0.6,1.8
456,Jake LaRavia,MEM,35,11.8,3.0,1.1,2.7,0.389,0.7,2.0,0.338,0.2,0.3,0.778,0.5,1.3,1.8,0.6,0.3,0.1,0.5,1.4
457,Trevelin Queen,IND,7,10.0,3.0,1.0,4.1,0.241,0.3,2.1,0.133,0.7,0.7,1.0,1.1,1.3,2.4,0.9,0.3,0.7,1.0,0.6
458,Jamaree Bouyea,WAS,5,14.1,3.0,1.2,2.8,0.429,0.4,1.2,0.333,0.2,0.4,0.5,0.2,1.0,1.2,0.8,0.8,0.4,0.8,1.2
459,Jacob Gilyard,MEM,1,40.8,3.0,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,4.0,4.0,7.0,3.0,0.0,2.0,3.0
460,Tyler Dorsey,DAL,3,2.8,3.0,1.3,1.7,0.8,0.3,0.7,0.5,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0
461,Juan Toscano-Anderson,UTA,52,13.5,3.0,1.2,2.8,0.448,0.2,0.8,0.186,0.4,0.5,0.792,0.5,1.8,2.4,1.3,0.3,0.2,0.7,1.5
462,Dru Smith,BRK,15,10.6,2.9,1.2,3.0,0.4,0.3,1.3,0.263,0.2,0.2,1.0,0.1,1.5,1.6,1.5,0.7,0.3,0.2,1.5
463,Jason Preston,LAC,14,8.8,2.9,1.3,2.9,0.439,0.4,1.3,0.278,0.0,0.1,0.0,0.1,1.4,1.6,1.9,0.1,0.0,0.7,0.5
464,Juancho Hernangomez,TOR,42,14.6,2.9,1.1,2.7,0.421,0.4,1.6,0.254,0.2,0.4,0.563,0.6,2.3,2.9,0.6,0.4,0.1,0.4,1.0
465,Frank Ntilikina,DAL,47,12.9,2.9,1.0,2.8,0.364,0.4,1.4,0.254,0.5,0.7,0.667,0.1,1.2,1.3,1.2,0.3,0.1,0.6,1.4
466,Terry Taylor,CHI,31,8.5,2.9,1.3,2.4,0.52,0.2,0.6,0.263,0.2,0.4,0.545,0.9,0.6,1.5,0.3,0.1,0.2,0.3,0.8
467,Carlik Jones,CHI,7,8.0,2.9,0.9,2.1,0.4,0.4,0.9,0.5,0.7,1.1,0.625,0.1,0.6,0.7,0.9,0.3,0.0,0.3,0.3
468,James Johnson,IND,18,9.0,2.8,1.2,2.7,0.449,0.2,0.8,0.2,0.2,0.4,0.5,0.2,1.4,1.7,0.8,0.4,0.3,0.4,1.8
469,Kessler Edwards,SAC,36,10.7,2.8,1.0,2.6,0.387,0.5,1.5,0.309,0.3,0.4,0.733,0.6,1.1,1.7,0.6,0.4,0.2,0.4,1.1
470,Moussa Diabate,LAC,22,8.9,2.7,1.1,2.1,0.511,0.0,0.1,0.5,0.5,0.7,0.625,1.4,0.9,2.3,0.2,0.3,0.4,0.4,0.7
471,Jaden Springer,PHI,16,5.6,2.6,1.1,2.2,0.486,0.1,0.3,0.4,0.4,0.5,0.75,0.4,0.5,0.9,0.5,0.4,0.2,0.2,0.9
472,Mamadi Diakite,CLE,22,8.0,2.6,1.1,2.3,0.48,0.3,1.0,0.333,0.1,0.1,1.0,0.4,1.0,1.4,0.4,0.2,0.4,0.5,1.2
473,Isaiah Mobley,CLE,12,7.0,2.6,1.0,2.3,0.429,0.3,0.7,0.375,0.3,0.3,1.0,0.3,1.3,1.7,0.3,0.3,0.3,0.1,0.7
474,Ish Smith,DEN,43,9.3,2.5,1.2,3.0,0.397,0.0,0.3,0.167,0.0,0.1,0.5,0.1,1.1,1.3,2.3,0.2,0.2,1.0,0.8
475,Lester Quinones,GSW,4,4.5,2.5,0.5,1.3,0.4,0.5,1.0,0.5,1.0,1.5,0.667,0.3,0.5,0.8,0.5,0.3,0.0,1.3,0.0
476,Frank Kaminsky,HOU,36,6.5,2.5,0.9,1.8,0.492,0.4,0.9,0.394,0.4,0.4,0.875,0.2,1.3,1.4,0.9,0.2,0.1,0.3,0.6
477,Jeff Dowtin,TOR,25,10.3,2.4,1.0,2.3,0.439,0.2,0.6,0.313,0.2,0.4,0.667,0.2,0.7,0.9,1.2,0.4,0.1,0.2,0.5
478,Neemias Queta,SAC,5,5.7,2.4,1.2,1.8,0.667,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,2.2,0.2,0.0,0.4,0.2,1.4
479,Theo Pinson,DAL,40,8.1,2.4,0.8,2.2,0.356,0.6,1.6,0.355,0.3,0.3,0.846,0.3,1.3,1.6,1.2,0.2,0.0,0.3,0.9
480,John Butler,POR,19,11.6,2.4,0.9,2.8,0.321,0.4,1.8,0.229,0.2,0.2,0.75,0.2,0.7,0.9,0.6,0.4,0.5,0.1,1.2
481,"Scotty Pippen, Jr.",LAL,6,5.3,2.3,0.7,2.0,0.333,0.2,0.5,0.333,0.8,1.5,0.556,0.3,0.3,0.7,0.3,0.3,0.2,0.3,0.5
482,Trent Forrest,ATL,23,12.0,2.3,1.1,2.6,0.417,0.0,0.1,0.0,0.1,0.1,0.667,0.2,1.4,1.6,1.7,0.3,0.1,0.7,0.7
483,Dalen Terry,CHI,38,5.6,2.2,0.8,1.9,0.444,0.2,0.7,0.259,0.4,0.6,0.667,0.3,0.7,1.0,0.6,0.3,0.1,0.2,0.6
484,Ron Harper,TOR,9,5.3,2.2,0.9,1.8,0.5,0.3,1.0,0.333,0.1,0.1,1.0,0.3,0.4,0.8,0.4,0.0,0.1,0.0,0.3
485,Justin Champagnie,BOS,5,6.9,2.2,1.0,3.0,0.333,0.2,1.0,0.2,0.0,0.0,0.0,0.6,1.0,1.6,0.8,0.2,0.0,0.0,0.4
486,Kennedy Chandler,MEM,36,7.8,2.2,1.0,2.3,0.422,0.1,0.4,0.133,0.2,0.4,0.462,0.3,0.8,1.1,1.6,0.3,0.1,0.5,0.4
487,Khem Birch,TOR,20,8.1,2.2,1.0,1.6,0.594,0.1,0.1,0.5,0.2,0.3,0.8,0.4,0.9,1.3,0.4,0.3,0.3,0.4,1.2
488,Andre Iguodala,GSW,8,14.1,2.1,0.9,1.9,0.467,0.1,1.1,0.111,0.3,0.4,0.667,0.4,1.8,2.1,2.4,0.5,0.4,1.1,1.4
489,Davon Reed,LAL,43,8.0,2.1,0.7,2.0,0.333,0.4,1.1,0.37,0.4,0.6,0.667,0.2,1.1,1.4,0.5,0.3,0.1,0.5,0.9
490,Nerlens Noel,BRK,17,11.5,2.1,0.8,2.1,0.361,0.1,0.1,0.5,0.5,0.7,0.667,0.6,2.1,2.7,0.6,0.9,0.6,0.8,1.9
491,Garrett Temple,NOP,25,6.5,2.0,0.7,1.8,0.4,0.4,1.0,0.423,0.1,0.2,0.75,0.2,0.5,0.7,0.5,0.4,0.1,0.2,0.6
492,"Vincent Williams, Jr.",MEM,15,7.0,2.0,0.8,2.7,0.3,0.3,1.9,0.143,0.1,0.1,1.0,0.3,0.7,1.0,0.3,0.4,0.1,0.3,0.8
493,Stanley Umude,DET,1,2.1,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
494,Donovan Williams,ATL,2,2.1,2.0,1.0,2.5,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495,Chris Silva,DAL,1,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
496,Ryan Rollins,GSW,12,5.2,1.9,0.6,1.7,0.35,0.3,0.8,0.333,0.5,0.5,1.0,0.3,0.8,1.0,0.5,0.1,0.1,1.3,0.8
497,Trevor Hudgins,HOU,5,5.7,1.8,0.4,1.8,0.222,0.4,1.6,0.25,0.6,0.6,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.2
498,Greg Brown III,POR,16,5.8,1.8,0.7,1.8,0.393,0.1,0.4,0.143,0.3,0.8,0.417,0.1,1.1,1.2,0.2,0.3,0.3,0.4,0.8
499,Alize Johnson,SAS,4,7.4,1.8,0.8,1.5,0.5,0.0,0.5,0.0,0.3,0.5,0.5,0.5,2.0,2.5,0.3,0.3,0.0,1.0,0.8
500,Xavier Moon,LAC,4,4.9,1.8,0.8,2.3,0.333,0.3,0.8,0.333,0.0,0.0,0.0,0.0,0.8,0.8,1.3,0.0,0.0,0.3,0.5
501,Dylan Windler,CLE,3,3.5,1.7,0.7,1.0,0.667,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0
502,Alex Len,SAC,26,6.2,1.7,0.6,1.2,0.533,0.0,0.1,0.0,0.4,0.6,0.688,0.9,1.4,2.3,0.5,0.2,0.4,0.6,1.1
503,Buddy Boeheim,DET,10,9.0,1.6,0.5,2.7,0.185,0.4,2.5,0.16,0.2,0.2,1.0,0.2,0.4,0.6,0.4,0.2,0.0,0.0,0.6
504,J.D. Davison,BOS,12,5.5,1.6,0.7,1.6,0.421,0.2,0.6,0.286,0.1,0.2,0.5,0.2,0.6,0.8,0.9,0.2,0.2,0.3,0.4
505,Tony Bradley,CHI,12,2.8,1.6,0.5,1.0,0.5,0.3,0.4,0.6,0.3,0.3,1.0,0.1,0.8,0.9,0.1,0.1,0.1,0.1,0.2
506,Keon Ellis,SAC,16,4.4,1.5,0.4,1.0,0.438,0.4,0.8,0.5,0.3,0.4,0.571,0.3,0.3,0.5,0.4,0.3,0.1,0.1,0.6
507,Kendall Brown,IND,6,6.7,1.5,0.7,1.2,0.571,0.0,0.2,0.0,0.2,0.3,0.5,0.3,0.7,1.0,0.5,0.7,0.0,0.3,1.5
508,Mfiondu Kabengele,BOS,4,9.1,1.5,0.5,1.8,0.286,0.0,0.8,0.0,0.5,0.5,1.0,1.3,1.3,2.5,0.0,0.5,0.0,0.3,0.8
509,Isaiah Todd,WAS,6,10.2,1.5,0.5,3.0,0.167,0.2,1.7,0.1,0.3,0.3,1.0,0.3,1.7,2.0,0.7,0.2,0.0,0.3,0.7
510,Jordan Schakel,WAS,2,3.1,1.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5
511,Matt Dellavedova,SAC,32,6.6,1.5,0.5,1.6,0.34,0.3,0.8,0.333,0.1,0.2,0.571,0.0,0.4,0.4,1.3,0.2,0.0,0.3,0.6
512,"Wendell Moore, Jr.",MIN,29,5.3,1.4,0.6,1.5,0.419,0.1,0.6,0.118,0.1,0.2,0.8,0.1,0.5,0.6,0.6,0.3,0.2,0.3,0.4
513,Thanasis Antetokounmpo,MIL,37,5.6,1.4,0.5,1.2,0.435,0.0,0.2,0.0,0.3,0.6,0.5,0.4,0.8,1.2,0.4,0.1,0.1,0.3,0.6
514,P.J. Dozier,SAC,16,5.0,1.4,0.6,2.1,0.303,0.1,1.0,0.125,0.0,0.0,0.0,0.1,0.8,0.9,0.6,0.4,0.1,0.3,0.4
515,Braxton Key,DET,3,3.0,1.3,0.3,0.3,1.0,0.0,0.0,0.0,0.7,0.7,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0
516,KZ Okpala,SAC,35,7.1,1.3,0.5,1.1,0.421,0.2,0.6,0.333,0.2,0.2,0.875,0.2,0.8,1.0,0.4,0.2,0.2,0.2,1.1
517,Tyrese Martin,ATL,16,4.1,1.3,0.6,1.4,0.391,0.1,0.4,0.143,0.1,0.1,1.0,0.3,0.4,0.8,0.1,0.1,0.0,0.1,0.1
518,Ryan Arcidiacono,POR,20,8.6,1.3,0.5,1.9,0.243,0.4,1.2,0.348,0.0,0.0,0.0,0.0,0.8,0.8,1.2,0.3,0.0,0.4,0.9
519,Cole Swider,LAL,7,5.8,1.3,0.4,1.3,0.333,0.4,1.1,0.375,0.0,0.0,0.0,0.1,0.9,1.0,0.6,0.0,0.0,0.0,0.4
520,Facundo Campazzo,DAL,8,6.5,1.3,0.4,1.6,0.231,0.4,1.4,0.273,0.1,0.3,0.5,0.0,0.3,0.3,1.1,0.8,0.0,0.4,0.4
521,Vit Krejci,ATL,29,5.7,1.2,0.5,1.3,0.405,0.2,0.7,0.238,0.0,0.1,0.5,0.2,0.7,0.9,0.6,0.2,0.0,0.2,0.6
522,Jack White,DEN,17,3.9,1.2,0.5,1.1,0.421,0.2,0.5,0.333,0.1,0.2,0.667,0.4,0.6,1.0,0.2,0.2,0.1,0.1,0.5
523,Noah Vonleh,BOS,23,7.4,1.1,0.5,1.0,0.458,0.0,0.2,0.25,0.1,0.1,1.0,0.8,1.3,2.1,0.3,0.1,0.3,0.5,1.5
524,Kobi Simmons,CHA,5,5.6,1.0,0.2,1.2,0.167,0.2,1.0,0.2,0.4,0.4,1.0,0.2,0.6,0.8,1.0,0.0,0.4,0.2,0.0
525,Malcolm Hill,CHI,5,1.8,1.0,0.4,0.8,0.5,0.2,0.6,0.333,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.2
526,Joe Wieskamp,TOR,9,5.5,1.0,0.3,1.6,0.214,0.3,1.3,0.25,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.0,0.0,0.1,0.3
527,Trevor Keels,NYK,3,2.7,1.0,0.3,1.3,0.25,0.3,1.3,0.25,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0
528,Chima Moneke,SAC,2,4.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0
529,Justin Jackson,BOS,23,4.7,0.9,0.3,1.2,0.259,0.2,0.9,0.25,0.0,0.1,0.5,0.1,0.7,0.7,0.4,0.2,0.2,0.1,0.3
530,Marko Simonovic,CHI,7,2.8,0.9,0.3,1.0,0.286,0.1,0.6,0.25,0.1,0.3,0.5,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.7
531,Dereon Seabron,NOP,5,2.3,0.8,0.4,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2
532,"Vernon Carey, Jr.",WAS,11,2.6,0.5,0.2,0.7,0.25,0.0,0.0,0.0,0.2,0.2,1.0,0.3,0.7,1.0,0.3,0.2,0.2,0.2,0.5
533,Devon Dotson,WAS,6,8.9,0.5,0.2,1.7,0.1,0.2,0.7,0.25,0.0,0.0,0.0,1.0,0.7,1.7,1.3,0.8,0.0,0.5,1.5
534,Leandro Bolmaro,UTA,14,4.9,0.4,0.2,1.4,0.15,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.5,0.2,0.1,0.5,0.7
535,Sterling Brown,LAL,4,6.1,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8,1.3,2.0,0.5,0.8,0.0,0.0,1.0
536,Frank Jackson,UTA,1,5.1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
537,"Michael Foster, Jr.",PHI,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,Deonte Burton,SAC,2,3.2,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,Alondes Williams,BRK,1,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
