Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality
Kemba Walker,G,6-0,184,30,BOS,43,9,Connecticut,2011 Rnd 1 Pick 9,United States
Lonnie Walker,SG,6-5,205,22,SAS,60,2,Miami (FL),2018 Rnd 1 Pick 18,United States
John Wall,PG,6-3,210,30,HOU,40,10,Kentucky,2010 Rnd 1 Pick 1,United States
Brad Wanamaker,SG,6-3,210,31,"CHA, GOS",61,2,Pittsburgh,"2011 NBA Draft, Undrafted",United States
T.J. Warren,F,6-8,222,27,IND,4,6,NC State,2014 Rnd 1 Pick 14,United States
P.J. Washington,PF,6-7,230,22,CHA,64,1,Kentucky,2019 Rnd 1 Pick 12,United States
Yuta Watanabe,F,6-8,214,26,TOR,50,2,George Washington,"2018 NBA Draft, Undrafted",Japan
Tremont Waters,PG,5-10,175,23,BOS,26,1,LSU,2019 Rnd 2 Pick 21,United States Puerto Rico
Paul Watson,GF,6-6,210,26,TOR,27,1,Fresno State,"2017 NBA Draft, Undrafted",United States
Quinndary Weatherspoon,SG,6-4,207,24,SAS,20,1,Mississippi State,2019 Rnd 2 Pick 19,United States
Russell Westbrook,G,6-3,200,32,WAS,65,12,UCLA,2008 Rnd 1 Pick 4,United States
Coby White,PG,6-4,195,21,CHI,69,1,North Carolina,2019 Rnd 1 Pick 7,United States
Derrick White,G,6-4,195,26,SAS,36,3,Colorado,2017 Rnd 1 Pick 29,United States
Hassan Whiteside,C,7-0,265,31,SAC,36,8,Marshall,2010 Rnd 2 Pick 3,United States
Greg Whittington,PF,6-8,212,28,DEN,4,0,Georgetown,"2015 NBA Draft, Undrafted",United States
Andrew Wiggins,F,6-7,203,26,GSW,71,6,Kansas,2014 Rnd 1 Pick 1,Canada
Grant Williams,SF,6-6,236,22,BOS,63,1,Tennessee,2019 Rnd 1 Pick 22,United States
Kenrich Williams,SF,6-7,210,26,OKC,66,2,Texas Christian,"2018 NBA Draft, Undrafted",United States
Lou Williams,G,6-1,175,34,"ATL, LAC",66,15,South Gwinnett High School (Georgia),2005 Rnd 2 Pick 15,United States
Patrick Williams,G,6-7,215,19,CHI,71,0,Florida State,2020 Rnd 1 Pick 4,United States
Robert Williams,PF,6-8,240,23,BOS,52,2,Texas A&M,2018 Rnd 1 Pick 27,United States
Zion Williamson,PF,6-6,284,20,NOP,61,1,Duke,2019 Rnd 1 Pick 1,United States
D.J. Wilson,F,6-10,230,25,"HOU, MIL",35,3,Michigan,2017 Rnd 1 Pick 17,United States
Dylan Windler,SF,6-6,199,24,CLE,31,1,Belmont,2019 Rnd 1 Pick 26,United States
Justise Winslow,SF,6-6,222,24,MEM,26,5,Duke,2015 Rnd 1 Pick 10,United States
Cassius Winston,PG,6-1,185,23,WAS,22,0,Michigan State,2020 Rnd 2 Pick 23,United States
James Wiseman,C,7-0,258,19,GSW,39,0,Memphis,2020 Rnd 1 Pick 2,United States
Christian Wood,PF,6-10,223,25,HOU,41,4,UNLV,"2015 NBA Draft, Undrafted",United States
Robert Woodard II,G,6-7,230,21,SAC,13,0,Mississippi State,2020 Rnd 2 Pick 10,United States
Delon Wright,G,6-5,185,28,"DET, SAC",63,5,Utah,2015 Rnd 1 Pick 20,United States
Thaddeus Young,F,6-8,235,32,CHI,68,13,Georgia Tech,2007 Rnd 1 Pick 12,United States
Trae Young,PG,6-1,180,22,ATL,63,2,Oklahoma,2018 Rnd 1 Pick 5,United States
Cody Zeller,F,6-11,240,28,CHA,48,7,Indiana,2013 Rnd 1 Pick 4,United States
Ivica Zubac,C,7-0,240,23,LAC,72,4,KK Mega Bemax (Serbia),2016 Rnd 2 Pick 2,Bosnia and Herzegovina Croatia
